timestamp,predictors,identifier,optimizer,layers,activations,dropouts,dimensions,length,nodes,loss,binary_accuracy,time,epochs
2021-01-04 15:09:32.960453,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Batting performance ratio']",14399723975,adam,"[8, 1]","['None', 'None']","[6, 0]",4,2,9,0.6911845803260803,0.5476093888282776,0.75,360
2021-01-04 15:13:13.779863,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Visiting: Pitcher - Win rate']",13510147014,rmsprop,[14],['elu'],[0],4,1,14,0.6906346082687378,0.5378849506378174,0.18,360
2021-01-04 15:18:05.571117,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Visiting: Pitcher - Pitching performance']",21526411284,adam,"[16, 4]","['elu', 'None']","[3, 3]",5,2,20,0.6931370496749878,0.5066855549812317,0.74,440
2021-01-04 15:23:42.899413,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Home: Odd ratio']",16079239309,adam,[5],['None'],[4],5,1,5,0.6916100978851318,0.5524716377258301,0.77,360
2021-01-04 15:28:12.305541,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Home: Win versus ratio']",17137339772,rmsprop,[20],['None'],[16],5,1,20,0.6903077960014343,0.5423419475555421,0.59,320
2021-01-04 15:32:36.524178,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Home: Score ratio']",16351421758,rmsprop,"[4, 1]","['None', 'None']","[2, 0]",5,2,5,0.6910178065299988,0.5461912751197815,0.96,320
2021-01-04 15:36:57.670811,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Visiting: Average age']",16960070953,adam,[20],['elu'],[18],5,1,20,0.6930858492851257,0.5072933435440063,0.33,560
2021-01-04 15:41:34.462397,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Home: Batting side']",16478249578,adam,"[11, 1]","['None', 'softsign']","[0, 0]",5,2,12,0.6909306049346924,0.5259319543838501,0.46,560
2021-01-04 15:45:59.838163,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Visiting: Pitcher - Shutouts per game']",20527994501,adam,"[9, 1]","['None', 'None']","[2, 0]",5,2,10,0.6911033987998962,0.54923015832901,0.0,480
2021-01-04 15:50:32.816963,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Home: Pitcher - ERA']",16450521535,sgd,[20],['elu'],[0],5,1,20,0.6931467652320862,0.501823365688324,0.11,200
