playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
dysonja01,2019,1,ARI,NL,OF,118,91,2637,208,10,2,1,,,,,
dysonsa01,2019,1,SFN,NL,P,49,0,153,7,5,0,1,,,,,
dysonsa01,2019,2,MIN,AL,P,12,0,34,0,2,0,0,,,,,
eadesry01,2019,1,MIN,AL,P,2,0,11,0,0,0,0,,,,,
eadesry01,2019,2,BAL,AL,P,6,0,23,0,1,0,0,,,,,
eatonad02,2019,1,WAS,NL,OF,145,143,3662,277,3,6,1,,,,,
edmanto01,2019,1,SLN,NL,2B,29,23,613,39,67,1,21,,,,,
edmanto01,2019,1,SLN,NL,3B,55,41,1147,28,78,3,7,,,,,
edmanto01,2019,1,SLN,NL,OF,13,11,248,18,1,1,0,,,,,
edwarca01,2019,1,CHN,NL,P,20,0,46,2,2,0,0,,,,,
edwarca01,2019,2,SDN,NL,P,2,0,5,0,0,0,0,,,,,
edwarjo02,2019,1,CLE,AL,P,9,0,24,1,0,0,0,,,,,
eflinza01,2019,1,PHI,NL,P,32,28,490,13,20,1,2,,,,,
eickhje01,2019,1,PHI,NL,P,12,10,175,3,7,0,0,,,,,
eliasro01,2019,1,SEA,AL,P,44,0,141,1,4,3,0,,,,,
eliasro01,2019,2,WAS,NL,P,4,0,9,0,0,0,0,,,,,
ellisch01,2019,1,KCA,AL,P,1,0,3,0,0,0,0,,,,,
elmorja01,2019,1,PIT,NL,2B,1,0,3,0,0,0,0,,,,,
elmorja01,2019,1,PIT,NL,3B,4,2,67,1,2,1,0,,,,,
elmorja01,2019,1,PIT,NL,OF,7,6,189,11,1,0,0,,,,,
encared01,2019,1,SEA,AL,1B,45,45,1153,347,22,2,32,,,,,
encared01,2019,1,SEA,AL,2B,1,0,3,0,0,0,0,,,,,
encared01,2019,2,NYA,AL,1B,12,12,314,88,2,0,6,,,,,
engelad01,2019,1,CHA,AL,OF,86,65,1825,159,2,3,0,,,,,
eovalna01,2019,1,BOS,AL,P,23,12,203,8,8,0,2,,,,,
erlinro01,2019,1,SDN,NL,P,37,1,166,4,8,1,0,,,,,
ervinph01,2019,1,CIN,NL,OF,88,51,1559,107,2,2,0,,,,,
escobed01,2019,1,ARI,NL,2B,33,31,711,39,64,0,12,,,,,
escobed01,2019,1,ARI,NL,3B,144,122,3411,86,219,7,28,,,,,
escoblu01,2019,1,PIT,NL,P,4,0,17,0,2,0,0,,,,,
eshelto01,2019,1,BAL,AL,P,10,4,108,2,2,1,0,,,,,
estevca01,2019,1,COL,NL,P,71,0,216,4,4,1,1,,,,,
estrama01,2019,1,OAK,AL,P,5,5,71,0,1,0,0,,,,,
estrath01,2019,1,NYA,AL,2B,17,10,315,24,18,0,6,,,,,
estrath01,2019,1,NYA,AL,OF,4,2,42,2,0,0,0,,,,,
estrath01,2019,1,NYA,AL,SS,9,4,135,7,12,1,1,,,,,
fairbpe01,2019,1,TEX,AL,P,8,0,26,1,0,0,0,,,,,
fairbpe01,2019,2,TBA,AL,P,13,0,37,1,0,1,0,,,,,
familje01,2019,1,NYN,NL,P,66,0,180,3,5,0,1,,,,,
fariaja01,2019,1,TBA,AL,P,7,0,30,0,1,0,0,,,,,
fariaja01,2019,2,MIL,NL,P,9,0,26,0,0,0,0,,,,,
farmebu01,2019,1,DET,AL,P,73,1,203,4,6,2,1,,,,,
farmeky01,2019,1,CIN,NL,1B,18,6,216,58,4,1,6,,,,,
farmeky01,2019,1,CIN,NL,2B,41,14,512,25,36,1,7,,,,,
farmeky01,2019,1,CIN,NL,3B,12,6,182,2,9,0,0,,,,,
farmeky01,2019,1,CIN,NL,C,15,9,245,78,3,1,0,0,,6,2,
farmeky01,2019,1,CIN,NL,P,1,0,4,0,0,0,0,,,,,
farmeky01,2019,1,CIN,NL,SS,1,0,3,1,0,0,0,,,,,
farrelu01,2019,1,TEX,AL,P,9,1,40,0,1,0,0,,,,,
feddeer01,2019,1,WAS,NL,P,21,12,234,13,12,0,1,,,,,
federti01,2019,1,TEX,AL,C,29,23,625,203,4,4,0,1,,10,4,
federti01,2019,1,TEX,AL,P,1,0,3,0,0,0,0,,,,,
feierry01,2019,1,TOR,AL,P,2,1,17,0,1,0,0,,,,,
felizmi01,2019,1,PIT,NL,P,58,1,169,3,4,2,0,,,,,
ferguca01,2019,1,LAN,NL,P,46,2,134,1,8,0,0,,,,,
fernajo04,2019,1,DET,AL,P,4,0,11,1,1,0,0,,,,,
fernaju01,2019,1,SLN,NL,P,13,0,35,0,0,1,0,,,,,
festama01,2019,1,SEA,AL,P,20,0,67,1,3,0,0,,,,,
fiersmi01,2019,1,OAK,AL,P,33,33,554,8,16,2,1,,,,,
fillmhe01,2019,1,KCA,AL,P,12,3,67,0,3,0,0,,,,,
fishede01,2019,1,HOU,AL,OF,14,11,324,13,0,0,0,,,,,
fishede01,2019,2,TOR,AL,OF,33,30,737,56,1,3,1,,,,,
flaheja01,2019,1,SLN,NL,P,33,33,589,18,23,0,4,,,,,
flahery01,2019,1,CLE,AL,2B,2,1,33,1,4,0,0,,,,,
flahery01,2019,1,CLE,AL,3B,11,5,171,5,9,0,0,,,,,
fletcda02,2019,1,LAA,AL,2B,42,26,718,35,60,1,7,,,,,
fletcda02,2019,1,LAA,AL,3B,90,74,1996,41,151,6,17,,,,,
fletcda02,2019,1,LAA,AL,OF,23,18,464,44,0,0,0,,,,,
fletcda02,2019,1,LAA,AL,SS,39,27,739,37,75,1,13,,,,,
flexech01,2019,1,NYN,NL,P,9,1,41,0,1,0,0,,,,,
florewi01,2019,1,ARI,NL,1B,16,4,172,47,4,0,4,,,,,
florewi01,2019,1,ARI,NL,2B,64,56,1328,77,118,6,26,,,,,
florody01,2019,1,LAN,NL,P,50,0,140,5,4,1,1,,,,,
flowety01,2019,1,ATL,NL,C,83,73,2037,676,37,3,3,16,,38,9,
flynnbr01,2019,1,KCA,AL,P,11,1,88,0,6,0,0,,,,,
foltymi01,2019,1,ATL,NL,P,21,21,351,3,9,1,0,,,,,
fontwi01,2019,1,TBA,AL,P,10,0,42,0,0,0,0,,,,,
fontwi01,2019,2,TOR,AL,P,23,14,118,3,4,0,0,,,,,
fontwi01,2019,3,NYN,NL,P,15,3,93,3,1,0,1,,,,,
fordmi01,2019,1,NYA,AL,1B,29,24,651,191,9,3,22,,,,,
fordmi01,2019,1,NYA,AL,P,1,0,6,0,1,0,0,,,,,
forsylo01,2019,1,TEX,AL,1B,46,40,1045,296,20,2,39,,,,,
forsylo01,2019,1,TEX,AL,2B,8,8,207,8,20,0,5,,,,,
forsylo01,2019,1,TEX,AL,3B,33,28,735,19,61,6,5,,,,,
forsylo01,2019,1,TEX,AL,SS,15,10,314,10,30,2,10,,,,,
fowlede01,2019,1,SLN,NL,OF,140,132,3414,238,8,5,3,,,,,
fraleja01,2019,1,SEA,AL,OF,12,10,265,19,0,1,0,,,,,
francen01,2019,1,SFN,NL,P,5,0,16,1,0,0,0,,,,,
francma02,2019,1,PHI,NL,1B,2,1,7,1,0,0,1,,,,,
francma02,2019,1,PHI,NL,3B,110,99,2774,62,195,8,10,,,,,
francty01,2019,1,SDN,NL,1B,1,0,3,1,0,0,1,,,,,
francty01,2019,1,SDN,NL,2B,21,17,419,15,41,0,5,,,,,
francty01,2019,1,SDN,NL,3B,36,28,777,7,57,2,2,,,,,
francty01,2019,1,SDN,NL,P,2,0,6,0,1,0,0,,,,,
frareca01,2019,1,CHA,AL,P,5,0,8,0,0,0,0,,,,,
fraziad01,2019,1,PIT,NL,2B,142,133,3542,222,327,6,78,,,,,
frazicl01,2019,1,NYA,AL,OF,53,45,1186,71,6,3,1,,,,,
frazito01,2019,1,NYN,NL,1B,3,2,45,17,0,0,0,,,,,
frazito01,2019,1,NYN,NL,3B,120,112,2992,89,229,12,24,,,,,
freelky01,2019,1,COL,NL,P,22,22,313,3,12,1,1,,,,,
freemfr01,2019,1,ATL,NL,1B,158,157,4097,1296,63,6,128,,,,,
freemmi01,2019,1,CLE,AL,2B,33,26,743,31,75,2,13,,,,,
freemmi01,2019,1,CLE,AL,3B,18,10,327,8,24,3,1,,,,,
freemmi01,2019,1,CLE,AL,OF,6,3,114,10,0,0,0,,,,,
freemmi01,2019,1,CLE,AL,P,1,0,6,0,1,0,0,,,,,
freemmi01,2019,1,CLE,AL,SS,9,8,199,7,12,1,1,,,,,
freemsa01,2019,1,LAA,AL,P,1,0,6,0,0,0,0,,,,,
freesda01,2019,1,LAN,NL,1B,50,37,883,287,13,2,18,,,,,
freesda01,2019,1,LAN,NL,3B,2,0,6,0,0,0,0,,,,,
freitda01,2019,1,SEA,AL,C,1,1,27,8,0,0,0,0,,2,0,
friedma01,2019,1,ATL,NL,P,33,30,497,7,34,3,1,,,,,
fryja01,2019,1,CHA,AL,P,68,0,165,1,8,0,2,,,,,
frypa01,2019,1,BAL,AL,P,66,0,172,7,4,0,0,,,,,
fuentjo01,2019,1,COL,NL,1B,11,11,289,98,3,0,6,,,,,
fuentjo01,2019,1,COL,NL,3B,2,0,12,0,0,0,0,,,,,
fulmeca01,2019,1,CHA,AL,P,20,2,82,1,0,0,0,,,,,
gagnodr01,2019,1,NYN,NL,P,18,0,71,3,1,0,0,,,,,
galero01,2019,1,LAN,NL,C,4,4,96,37,2,1,0,0,,2,1,
gallaca01,2019,1,KCA,AL,C,44,36,975,292,8,1,2,1,,20,5,
gallegi01,2019,1,SLN,NL,P,66,0,222,3,4,1,0,,,,,
galleza01,2019,1,MIA,NL,P,7,7,109,1,3,0,0,,,,,
galleza01,2019,2,ARI,NL,P,8,8,131,3,3,0,0,,,,,
gallois01,2019,1,MIA,NL,OF,16,12,334,32,1,0,1,,,,,
gallojo01,2019,1,TEX,AL,OF,63,63,1654,142,8,4,1,,,,,
galvifr01,2019,1,TOR,AL,2B,5,4,111,5,7,0,1,,,,,
galvifr01,2019,1,TOR,AL,SS,103,102,2695,133,284,6,63,,,,,
galvifr01,2019,2,CIN,NL,2B,27,23,574,31,50,1,7,,,,,
galvifr01,2019,2,CIN,NL,SS,7,4,124,3,9,0,2,,,,,
gamelbe01,2019,1,MIL,NL,OF,108,65,2084,148,2,1,1,,,,,
gantjo01,2019,1,SLN,NL,P,64,0,199,5,7,0,0,,,,,
garciar01,2019,1,SFN,NL,1B,5,4,78,23,3,0,3,,,,,
garciar01,2019,1,SFN,NL,C,11,8,239,90,6,0,2,0,,2,1,
garciav01,2019,1,TBA,AL,OF,100,99,2608,170,6,5,1,,,,,
garcibr01,2019,1,DET,AL,P,7,0,20,1,0,0,0,,,,,
garcied01,2019,1,PHI,NL,P,37,0,117,2,1,0,0,,,,,
garcigr01,2019,1,SDN,NL,1B,1,0,3,1,0,0,0,,,,,
garcigr01,2019,1,SDN,NL,2B,74,57,1552,98,131,3,30,,,,,
garcigr01,2019,1,SDN,NL,3B,13,12,312,9,20,1,2,,,,,
garcigr01,2019,1,SDN,NL,OF,1,0,9,0,0,0,0,,,,,
garcigr01,2019,1,SDN,NL,SS,9,4,123,7,13,1,2,,,,,
garcija04,2019,1,MIA,NL,P,53,0,152,1,9,0,0,,,,,
garcile02,2019,1,CHA,AL,2B,2,2,51,4,5,0,2,,,,,
garcile02,2019,1,CHA,AL,3B,1,1,21,1,1,0,0,,,,,
garcile02,2019,1,CHA,AL,OF,120,115,2964,196,14,7,0,,,,,
garcile02,2019,1,CHA,AL,SS,19,16,440,21,46,4,14,,,,,
garcilu03,2019,1,LAA,AL,P,64,2,186,6,10,1,2,,,,,
garciri01,2019,1,COL,NL,P,2,1,18,0,0,0,0,,,,,
garciro02,2019,1,CHN,NL,2B,18,14,355,21,30,4,11,,,,,
garciro02,2019,1,CHN,NL,OF,6,1,58,2,0,0,0,,,,,
garciyi01,2019,1,LAN,NL,P,64,0,187,1,2,1,0,,,,,
gardnbr01,2019,1,NYA,AL,OF,140,131,3505,280,3,1,0,,,,,
garliky01,2019,1,LAN,NL,OF,15,9,245,20,0,0,0,,,,,
garnedu01,2019,1,LAA,AL,1B,1,0,3,0,0,0,0,,,,,
garnedu01,2019,1,LAA,AL,C,27,22,598,206,12,1,0,1,,12,6,
garnedu01,2019,2,OAK,AL,C,7,5,135,33,4,0,0,0,,3,1,
garream01,2019,1,CIN,NL,P,69,0,168,5,10,1,1,,,,,
garrere01,2019,1,DET,AL,P,13,0,46,0,0,0,0,,,,,
gartory01,2019,1,SEA,AL,P,2,0,9,1,0,0,0,,,,,
garvemi01,2019,1,MIN,AL,1B,1,0,6,3,0,0,0,,,,,
garvemi01,2019,1,MIN,AL,C,82,73,2021,690,29,6,4,8,,31,6,
gausmke01,2019,1,ATL,NL,P,16,16,240,1,8,2,0,,,,,
gausmke01,2019,2,CIN,NL,P,15,1,67,5,2,1,0,,,,,
gavigsa01,2019,1,TOR,AL,P,52,0,287,4,5,0,1,,,,,
gearrco01,2019,1,SEA,AL,P,48,2,124,3,7,0,2,,,,,
gearrco01,2019,2,NYA,AL,P,18,0,42,0,0,0,0,,,,,
gennesc01,2019,1,CIN,NL,2B,19,18,425,27,39,0,13,,,,,
gennesc01,2019,2,SFN,NL,2B,17,16,401,31,38,1,11,,,,,
gerbemi01,2019,1,SFN,NL,OF,10,5,142,5,1,0,0,,,,,
germado01,2019,1,NYA,AL,P,27,24,429,4,12,2,0,,,,,
gibauia01,2019,1,TBA,AL,P,1,0,6,0,0,0,0,,,,,
gibauia01,2019,2,TEX,AL,P,9,0,37,1,1,0,0,,,,,
gibsoky01,2019,1,MIN,AL,P,34,29,480,10,14,2,3,,,,,
gileske01,2019,1,TOR,AL,P,53,0,159,3,2,0,1,,,,,
gilmase01,2019,1,BAL,AL,P,1,1,7,0,1,0,0,,,,,
ginkeke01,2019,1,ARI,NL,P,25,0,73,1,1,1,0,,,,,
giolilu01,2019,1,CHA,AL,P,29,29,530,4,15,0,1,,,,,
givenmy01,2019,1,BAL,AL,P,58,0,189,2,4,2,0,,,,,
glasnty01,2019,1,TBA,AL,P,12,12,182,1,5,0,0,,,,,
godleza01,2019,1,ARI,NL,P,27,9,228,10,5,1,0,,,,,
godleza01,2019,2,TOR,AL,P,6,0,48,0,2,1,0,,,,,
goinsry01,2019,1,CHA,AL,1B,2,0,12,3,0,0,1,,,,,
goinsry01,2019,1,CHA,AL,3B,23,21,603,31,45,3,9,,,,,
goinsry01,2019,1,CHA,AL,OF,8,4,101,4,1,0,1,,,,,
goinsry01,2019,1,CHA,AL,SS,14,9,264,10,28,2,11,,,,,
goldspa01,2019,1,SLN,NL,1B,159,155,4109,1256,111,5,145,,,,,
gomesya01,2019,1,WAS,NL,1B,1,0,3,1,0,0,0,,,,,
gomesya01,2019,1,WAS,NL,C,93,90,2361,842,41,4,3,10,,41,18,
gomezca01,2019,1,NYN,NL,OF,30,23,632,58,2,1,0,,,,,
gomezje01,2019,1,TEX,AL,P,16,0,46,0,0,0,0,,,,,
gonsoto01,2019,1,LAN,NL,P,11,6,120,2,4,1,0,,,,,
gonzaca01,2019,1,CLE,AL,OF,20,20,516,46,0,1,0,,,,,
gonzaca01,2019,2,CHN,NL,OF,14,12,300,15,0,0,0,,,,,
gonzach01,2019,1,COL,NL,P,14,12,189,4,10,2,1,,,,,
gonzaer01,2019,1,PIT,NL,3B,16,10,322,4,34,3,3,,,,,
gonzaer01,2019,1,PIT,NL,OF,5,5,129,4,0,0,0,,,,,
gonzaer01,2019,1,PIT,NL,SS,26,23,628,22,63,3,16,,,,,
gonzagi01,2019,1,MIL,NL,P,19,17,262,5,12,1,0,,,,,
gonzama01,2019,1,MIN,AL,1B,21,19,481,134,10,1,10,,,,,
gonzama01,2019,1,MIN,AL,2B,2,2,54,8,3,0,0,,,,,
gonzama01,2019,1,MIN,AL,3B,40,35,875,25,74,1,6,,,,,
gonzama01,2019,1,MIN,AL,OF,59,49,1367,88,8,2,0,,,,,
gonzama01,2019,1,MIN,AL,SS,1,1,27,0,5,0,0,,,,,
gonzama02,2019,1,SEA,AL,P,34,34,609,7,23,3,2,,,,,
goodrni01,2019,1,DET,AL,1B,18,17,456,151,13,2,11,,,,,
goodrni01,2019,1,DET,AL,2B,22,22,554,40,47,3,17,,,,,
goodrni01,2019,1,DET,AL,3B,1,1,27,0,2,0,0,,,,,
goodrni01,2019,1,DET,AL,OF,32,28,760,53,3,2,0,,,,,
goodrni01,2019,1,DET,AL,SS,38,37,980,42,117,8,12,,,,,
goodwbr01,2019,1,LAA,AL,OF,117,101,2777,207,5,5,1,,,,,
goodyni01,2019,1,CLE,AL,P,39,0,122,0,1,1,0,,,,,
gordoal01,2019,1,KCA,AL,OF,146,145,3780,268,7,1,2,,,,,
gordoal01,2019,1,KCA,AL,P,2,0,7,0,0,0,0,,,,,
gordode01,2019,1,SEA,AL,2B,111,105,2755,190,242,9,63,,,,,
gordode01,2019,1,SEA,AL,SS,2,2,39,5,4,1,0,,,,,
gorete01,2019,1,KCA,AL,OF,23,13,396,34,0,1,0,,,,,
gosseph01,2019,1,PHI,NL,3B,1,0,6,0,1,0,0,,,,,
gosseph01,2019,1,PHI,NL,OF,6,3,99,5,0,0,0,,,,,
gosseph01,2019,1,PHI,NL,SS,5,4,125,6,8,1,2,,,,,
gotttr01,2019,1,SFN,NL,P,50,0,158,2,5,0,0,,,,,
gourryu01,2019,1,HOU,AL,1B,110,104,2684,728,73,3,58,,,,,
gourryu01,2019,1,HOU,AL,2B,4,2,75,1,6,1,0,,,,,
gourryu01,2019,1,HOU,AL,3B,42,36,985,25,64,3,7,,,,,
gracema02,2019,1,WAS,NL,P,51,1,140,3,2,2,1,,,,,
grandcu01,2019,1,MIA,NL,OF,89,67,1833,139,3,0,0,,,,,
grandya01,2019,1,MIL,NL,1B,20,16,429,114,8,1,14,,,,,
grandya01,2019,1,MIL,NL,C,137,124,3287,1169,41,8,10,8,,73,27,
gratebr01,2019,1,MIN,AL,P,10,0,29,1,2,0,0,,,,,
grateju01,2019,1,CIN,NL,C,5,5,112,46,1,0,1,1,,2,0,
grayjo02,2019,1,COL,NL,P,26,25,450,18,16,1,0,,,,,
grayso01,2019,1,CIN,NL,P,31,31,526,22,19,2,4,,,,,
greench03,2019,1,NYA,AL,P,54,15,207,0,1,0,0,,,,,
greensh02,2019,1,DET,AL,P,38,0,114,0,3,2,1,,,,,
greensh02,2019,2,ATL,NL,P,27,0,74,0,3,0,0,,,,,
greenza01,2019,1,SFN,NL,3B,5,4,108,2,4,0,2,,,,,
gregelu01,2019,1,SLN,NL,P,6,0,17,0,1,0,0,,,,,
gregodi01,2019,1,NYA,AL,SS,80,78,2065,93,181,6,48,,,,,
greingr01,2019,1,DET,AL,C,58,57,1527,478,23,5,2,4,,38,13,
greinza01,2019,1,ARI,NL,P,23,23,438,26,25,1,8,,,,,
greinza01,2019,2,HOU,AL,P,10,10,188,7,9,0,4,,,,,
grichra01,2019,1,TOR,AL,OF,140,139,3634,268,6,2,2,,,,,
grishtr01,2019,1,MIL,NL,OF,42,36,1015,69,1,0,0,,,,,
grossro01,2019,1,OAK,AL,OF,129,103,2929,226,2,0,0,,,,,
grotzza01,2019,1,SEA,AL,P,14,0,52,0,1,0,0,,,,,
grullde01,2019,1,PHI,NL,C,2,2,51,21,0,0,0,0,,0,0,
gsellro01,2019,1,NYN,NL,P,52,0,191,2,9,0,2,,,,,
guduare01,2019,1,HOU,AL,P,7,0,16,0,0,0,0,,,,,
guerrde01,2019,1,MIL,NL,P,1,0,2,0,0,0,0,,,,,
guerrja01,2019,1,TOR,AL,P,11,0,42,0,1,0,0,,,,,
guerrja01,2019,2,WAS,NL,P,40,0,161,7,2,1,0,,,,,
guerrja02,2019,1,SDN,NL,P,8,0,26,1,2,0,0,,,,,
guerrju02,2019,1,MIL,NL,P,72,0,251,5,7,0,0,,,,,
guerrta01,2019,1,MIA,NL,P,52,0,138,3,2,0,0,,,,,
guerrta02,2019,1,TEX,AL,P,20,0,79,1,0,0,0,,,,,
guerrvl02,2019,1,TOR,AL,3B,96,94,2473,66,182,17,23,,,,,
guilbta01,2019,1,SEA,AL,P,17,0,37,1,2,1,0,,,,,
guilllu01,2019,1,NYN,NL,2B,8,2,99,14,14,1,9,,,,,
guilllu01,2019,1,NYN,NL,3B,5,1,63,0,2,0,1,,,,,
guilllu01,2019,1,NYN,NL,SS,8,5,146,5,12,0,2,,,,,
gurrilo01,2019,1,TOR,AL,1B,3,1,30,5,1,0,0,,,,,
gurrilo01,2019,1,TOR,AL,2B,9,9,226,11,11,2,3,,,,,
gurrilo01,2019,1,TOR,AL,OF,63,60,1596,97,9,0,1,,,,,
gustaja01,2019,1,SFN,NL,P,23,0,73,0,3,0,0,,,,,
gutieke01,2019,1,KCA,AL,3B,18,18,482,23,35,3,2,,,,,
guzmaro01,2019,1,TEX,AL,1B,81,72,1943,544,33,5,61,,,,,
gyorkje01,2019,1,SLN,NL,1B,1,0,3,2,0,0,0,,,,,
gyorkje01,2019,1,SLN,NL,2B,2,1,26,0,4,0,0,,,,,
gyorkje01,2019,1,SLN,NL,3B,12,8,226,6,19,2,1,,,,,
gyorkje01,2019,1,SLN,NL,P,1,0,1,0,0,0,0,,,,,
gyorkje01,2019,2,LAN,NL,1B,7,3,108,31,2,0,2,,,,,
gyorkje01,2019,2,LAN,NL,2B,1,1,21,0,5,0,3,,,,,
gyorkje01,2019,2,LAN,NL,3B,9,2,105,2,10,0,0,,,,,
haaseer01,2019,1,CLE,AL,C,8,2,78,27,2,0,0,1,,0,1,
haderjo01,2019,1,MIL,NL,P,61,0,227,2,5,0,0,,,,,
haggesa01,2019,1,NYN,NL,2B,1,0,3,0,0,0,0,,,,,
haggesa01,2019,1,NYN,NL,OF,1,0,12,0,0,0,0,,,,,
hahnje01,2019,1,KCA,AL,P,6,0,14,0,0,0,0,,,,,
haleda02,2019,1,NYA,AL,P,20,0,113,5,8,0,0,,,,,
hallma02,2019,1,DET,AL,P,16,0,70,0,1,0,0,,,,,
hamelco01,2019,1,CHN,NL,P,27,27,425,2,18,1,0,,,,,
hamilbi02,2019,1,KCA,AL,OF,90,80,2149,198,3,0,0,,,,,
hamilbi02,2019,2,ATL,NL,OF,24,9,329,19,0,0,0,,,,,
hammejd01,2019,1,PHI,NL,P,20,0,57,0,2,0,0,,,,,
hampsga01,2019,1,COL,NL,2B,50,40,1078,80,109,5,27,,,,,
hampsga01,2019,1,COL,NL,OF,33,22,605,54,0,1,1,,,,,
hampsga01,2019,1,COL,NL,SS,15,10,304,16,25,1,4,,,,,
handbr01,2019,1,CLE,AL,P,60,0,172,0,0,0,0,,,,,
hanigmi01,2019,1,SEA,AL,OF,62,62,1618,165,0,1,0,,,,,
hansoal01,2019,1,TOR,AL,1B,2,1,30,9,2,0,1,,,,,
hansoal01,2019,1,TOR,AL,2B,8,6,171,11,13,0,5,,,,,
hansoal01,2019,1,TOR,AL,OF,6,4,108,10,0,1,0,,,,,
happia01,2019,1,CHN,NL,1B,7,3,123,43,2,0,5,,,,,
happia01,2019,1,CHN,NL,2B,13,9,248,14,18,1,3,,,,,
happia01,2019,1,CHN,NL,3B,8,5,162,6,15,1,1,,,,,
happia01,2019,1,CHN,NL,OF,29,11,378,35,1,0,0,,,,,
happja01,2019,1,NYA,AL,P,31,30,484,2,12,1,0,,,,,
hardybl01,2019,1,DET,AL,P,39,0,133,3,6,0,0,,,,,
harpebr03,2019,1,PHI,NL,OF,152,152,3954,284,13,5,1,,,,,
harpery01,2019,1,MIN,AL,P,61,0,163,3,3,0,0,,,,,
harrijo05,2019,1,DET,AL,2B,34,34,917,70,86,0,22,,,,,
harriwi02,2019,1,HOU,AL,P,68,0,180,6,10,0,4,,,,,
hartdo01,2019,1,MIL,NL,P,4,0,20,0,1,0,0,,,,,
hartdo01,2019,2,NYN,NL,P,1,0,3,0,0,0,0,,,,,
hartlge01,2019,1,PIT,NL,P,29,0,105,2,5,0,0,,,,,
harvehu01,2019,1,BAL,AL,P,7,0,19,0,1,0,0,,,,,
harvejo01,2019,1,NYA,AL,P,9,0,30,0,1,0,0,,,,,
harvejo01,2019,2,COL,NL,P,9,0,24,0,0,0,0,,,,,
harvema01,2019,1,LAA,AL,P,12,12,179,4,6,1,1,,,,,
haselad01,2019,1,PHI,NL,OF,65,59,1623,126,4,1,2,,,,,
haysau01,2019,1,BAL,AL,OF,20,15,460,54,1,0,0,,,,,
healyry01,2019,1,SEA,AL,1B,11,3,114,30,3,0,4,,,,,
healyry01,2019,1,SEA,AL,3B,44,43,1098,24,78,9,6,,,,,
heanean01,2019,1,LAA,AL,P,18,18,286,4,6,0,1,,,,,
hearnta01,2019,1,TEX,AL,P,1,1,1,0,0,0,0,,,,,
hechaad01,2019,1,NYN,NL,2B,26,18,552,42,52,2,14,,,,,
hechaad01,2019,1,NYN,NL,3B,8,5,181,4,9,0,0,,,,,
hechaad01,2019,1,NYN,NL,SS,15,6,207,10,26,3,6,,,,,
hechaad01,2019,2,ATL,NL,2B,3,2,60,8,4,0,3,,,,,
hechaad01,2019,2,ATL,NL,3B,1,1,32,4,0,0,0,,,,,
hechaad01,2019,2,ATL,NL,SS,12,12,339,10,29,1,8,,,,,
hedgeau01,2019,1,SDN,NL,3B,2,0,9,0,0,0,0,,,,,
hedgeau01,2019,1,SDN,NL,C,95,93,2439,858,35,11,3,2,,24,12,
heinesc01,2019,1,TEX,AL,1B,4,4,108,38,3,0,3,,,,,
heinesc01,2019,1,TEX,AL,OF,21,17,474,32,0,0,0,,,,,
heinety01,2019,1,MIA,NL,C,2,2,70,26,1,0,0,0,,1,1,
hellebe01,2019,1,NYA,AL,P,6,0,22,0,0,0,0,,,,,
hellije01,2019,1,WAS,NL,P,9,8,117,2,7,0,0,,,,,
helslry01,2019,1,SLN,NL,P,24,0,110,0,3,0,0,,,,,
hembrhe01,2019,1,BOS,AL,P,45,0,119,1,1,0,0,,,,,
hendrky01,2019,1,CHN,NL,P,30,30,531,10,29,2,0,,,,,
hendrli01,2019,1,OAK,AL,P,75,2,255,6,6,0,0,,,,,
heredgu01,2019,1,TBA,AL,OF,79,55,1602,137,1,3,0,,,,,
hergeji01,2019,1,CIN,NL,P,5,0,19,1,0,0,0,,,,,
hermomi01,2019,1,LAA,AL,OF,18,12,345,32,0,0,0,,,,,
hernace02,2019,1,PHI,NL,2B,157,155,4130,271,354,12,96,,,,,
hernada01,2019,1,CIN,NL,P,47,0,128,2,2,0,0,,,,,
hernada02,2019,1,BOS,AL,P,29,1,91,1,4,0,1,,,,,
hernael01,2019,1,MIA,NL,P,21,15,247,0,8,0,0,,,,,
hernaen02,2019,1,LAN,NL,1B,2,2,48,12,0,0,0,,,,,
hernaen02,2019,1,LAN,NL,2B,85,63,1768,98,152,5,34,,,,,
hernaen02,2019,1,LAN,NL,3B,1,1,18,0,0,1,0,,,,,
hernaen02,2019,1,LAN,NL,OF,43,28,735,54,1,0,0,,,,,
hernaen02,2019,1,LAN,NL,SS,11,6,201,13,21,0,4,,,,,
hernafe02,2019,1,SEA,AL,P,15,15,215,1,5,0,0,,,,,
hernago01,2019,1,BOS,AL,OF,15,12,359,24,1,1,0,,,,,
hernajo02,2019,1,TEX,AL,P,9,2,50,0,0,0,0,,,,,
hernama02,2019,1,BOS,AL,2B,48,29,878,49,61,1,10,,,,,
hernama02,2019,1,BOS,AL,SS,2,0,9,1,2,0,0,,,,,
hernate01,2019,1,TOR,AL,OF,118,110,2976,261,9,3,4,,,,,
herreke01,2019,1,CHA,AL,P,57,0,154,2,2,0,0,,,,,
herreod01,2019,1,PHI,NL,OF,37,32,860,75,0,0,0,,,,,
herrero02,2019,1,MIA,NL,2B,1,0,9,1,0,0,0,,,,,
herrero02,2019,1,MIA,NL,3B,1,0,3,0,0,0,0,,,,,
herrero02,2019,1,MIA,NL,OF,48,19,675,45,0,1,0,,,,,
