yearID,teamID,Division,Rank,Games,Wins,Losses,Division winner,League winner,World series winner,Runs scored,At bats,Hits by batters,Doubles,Triples,Homeruns,Walks,Strikeouts,Stolen bases,Cought stealing,Batters hit by pitch,Sacrifice flies,Opponents runs scored,Earned runs allowed,Earned runs average,Shutouts,Saves,Hits allowed,Homeruns allowed,Walks allowed,Strikeouts allowed,Errors,Double plays,Fielding percentage
1997,ANA,W,2,162,84,78,N,N,N,829,5628,1531,279,25,161,617.0,953.0,126.0,72.0,45.0,57.0,794,730,4.52,5,39,1506,202,605,1050,123,140,0.98
1997,ATL,E,1,162,101,61,Y,N,N,791,5528,1490,268,37,174,597.0,1160.0,108.0,58.0,52.0,52.0,581,518,3.18,17,37,1319,111,450,1196,114,136,0.982
1997,BAL,E,1,162,98,64,Y,N,N,812,5584,1498,264,22,196,586.0,952.0,63.0,26.0,65.0,59.0,681,635,3.91,10,59,1404,164,563,1139,97,148,0.9840000000000001
1997,BOS,E,4,162,78,84,N,N,N,851,5781,1684,373,32,185,514.0,1044.0,68.0,48.0,59.0,55.0,857,782,4.85,4,40,1569,149,611,987,135,179,0.978
1997,CHA,C,2,161,80,81,N,N,N,779,5491,1498,260,28,158,569.0,901.0,106.0,52.0,33.0,60.0,833,748,4.73,7,52,1505,175,575,961,127,131,0.978
1997,CHN,C,5,162,68,94,N,N,N,687,5489,1444,269,39,127,451.0,1003.0,116.0,60.0,34.0,38.0,759,705,4.44,4,37,1451,185,590,1072,112,117,0.981
1997,CIN,C,3,162,76,86,N,N,N,651,5484,1386,269,27,142,518.0,1113.0,190.0,67.0,45.0,30.0,764,710,4.41,8,49,1408,173,558,1159,106,129,0.982
1997,CLE,C,1,161,86,75,Y,Y,N,868,5556,1589,301,22,220,617.0,955.0,118.0,59.0,37.0,49.0,815,749,4.73,3,39,1528,181,575,1036,106,159,0.983
1997,COL,W,3,162,83,79,N,N,N,923,5603,1611,269,40,239,562.0,1060.0,137.0,65.0,63.0,35.0,908,836,5.25,5,38,1697,196,566,870,111,202,0.983
1997,DET,E,3,162,79,83,N,N,N,784,5481,1415,268,32,176,578.0,1164.0,161.0,72.0,49.0,47.0,790,732,4.56,8,42,1476,178,552,982,92,146,0.985
1997,FLO,E,2,162,92,70,N,Y,Y,740,5439,1410,272,28,136,686.0,1074.0,115.0,58.0,61.0,42.0,669,615,3.83,10,39,1353,131,639,1188,116,167,0.981
1997,HOU,C,1,162,84,78,Y,N,N,777,5502,1427,314,40,133,633.0,1085.0,171.0,74.0,100.0,53.0,660,594,3.66,12,37,1379,134,511,1138,131,169,0.9790000000000001
1997,KCA,C,5,161,67,94,N,N,N,747,5599,1478,256,35,158,561.0,1061.0,130.0,66.0,42.0,42.0,820,753,4.7,5,29,1530,186,531,961,91,168,0.985
1997,LAN,W,2,162,88,74,N,N,N,742,5544,1488,242,33,174,498.0,1079.0,131.0,64.0,33.0,36.0,645,587,3.62,6,45,1325,163,546,1232,116,104,0.981
1997,MIN,C,4,162,68,94,N,N,N,772,5634,1522,305,40,132,495.0,1121.0,151.0,52.0,60.0,56.0,861,796,5.0,4,30,1596,187,495,908,101,170,0.983
1997,MIL,C,3,161,78,83,N,N,N,681,5444,1415,294,27,135,494.0,967.0,103.0,55.0,58.0,52.0,742,669,4.22,8,44,1419,177,542,1016,121,171,0.98
1997,MON,E,4,162,78,84,N,N,N,691,5526,1423,339,34,172,420.0,1084.0,75.0,46.0,73.0,40.0,740,665,4.14,14,37,1365,149,557,1138,132,150,0.9790000000000001
1997,NYA,E,2,162,96,66,N,N,N,891,5710,1636,325,23,161,676.0,954.0,99.0,58.0,37.0,70.0,688,626,3.84,10,51,1463,144,532,1165,104,156,0.983
1997,NYN,E,3,162,88,74,N,N,N,777,5524,1448,274,28,153,550.0,1029.0,97.0,74.0,57.0,59.0,709,640,3.95,8,49,1452,160,504,982,120,165,0.981
1997,OAK,W,4,162,65,97,N,N,N,764,5589,1451,274,23,197,642.0,1181.0,71.0,36.0,49.0,40.0,946,880,5.48,1,38,1734,197,642,953,122,170,0.98
1997,PHI,E,5,162,68,94,N,N,N,668,5443,1390,290,35,116,519.0,1032.0,92.0,56.0,40.0,50.0,840,765,4.85,7,35,1441,171,616,1209,108,134,0.982
1997,PIT,C,2,162,79,83,N,N,N,725,5503,1440,291,52,129,481.0,1161.0,160.0,50.0,92.0,47.0,760,683,4.28,8,41,1503,143,560,1080,131,149,0.9790000000000001
1997,SDN,W,4,162,76,86,N,N,N,795,5609,1519,275,16,152,604.0,1129.0,140.0,60.0,35.0,58.0,891,802,4.98,2,43,1581,172,596,1059,132,132,0.9790000000000001
1997,SEA,W,1,162,90,72,Y,N,N,925,5614,1574,312,21,264,626.0,1110.0,89.0,40.0,49.0,49.0,833,769,4.78,8,38,1500,192,598,1207,126,143,0.9790000000000001
1997,SFN,W,1,162,90,72,Y,N,N,784,5485,1415,266,37,172,642.0,1120.0,121.0,49.0,46.0,59.0,793,706,4.39,9,45,1494,160,578,1044,125,157,0.98
1997,SLN,C,4,162,73,89,N,N,N,689,5524,1409,269,39,144,543.0,1191.0,164.0,60.0,42.0,44.0,708,627,3.88,3,39,1422,124,536,1130,123,156,0.98
1997,TEX,W,3,162,77,85,N,N,N,807,5651,1547,311,27,187,500.0,1116.0,72.0,37.0,34.0,52.0,823,745,4.69,9,33,1598,169,541,925,121,155,0.98
1997,TOR,E,5,162,76,86,N,N,N,654,5473,1333,275,41,147,487.0,1138.0,134.0,50.0,59.0,52.0,694,628,3.92,16,34,1453,167,497,1150,94,150,0.9840000000000001
1998,ANA,W,2,162,85,77,N,N,N,787,5630,1530,314,27,147,510.0,1028.0,93.0,45.0,48.0,41.0,783,720,4.49,5,52,1481,164,630,1091,106,146,0.983
1998,ARI,W,5,162,65,97,N,N,N,665,5491,1353,235,46,159,489.0,1239.0,73.0,38.0,64.0,27.0,812,737,4.63,6,37,1463,188,489,908,100,125,0.9840000000000001
1998,ATL,E,1,162,106,56,Y,N,N,826,5484,1489,297,26,215,548.0,1062.0,98.0,43.0,61.0,46.0,581,520,3.25,23,45,1291,117,467,1232,91,139,0.985
1998,BAL,E,4,162,79,83,N,N,N,817,5565,1520,303,11,214,593.0,903.0,86.0,48.0,58.0,44.0,785,754,4.74,10,37,1505,169,535,1065,81,144,0.987
1998,BOS,E,2,162,92,70,N,N,N,876,5601,1568,338,35,205,541.0,1049.0,72.0,39.0,70.0,52.0,729,667,4.18,8,53,1406,168,504,1025,105,128,0.983
1998,CHA,C,2,163,80,82,N,N,N,861,5585,1516,291,38,198,551.0,916.0,127.0,46.0,47.0,59.0,931,835,5.22,4,42,1569,211,580,911,140,161,0.977
1998,CHN,C,2,163,90,73,N,N,N,831,5649,1494,250,34,212,601.0,1223.0,65.0,44.0,39.0,37.0,792,733,4.47,7,56,1528,180,575,1207,101,107,0.9840000000000001
1998,CIN,C,4,162,77,85,N,N,N,750,5496,1441,298,28,138,608.0,1107.0,95.0,42.0,37.0,49.0,760,711,4.44,8,42,1400,170,573,1098,122,142,0.98
1998,CLE,C,1,162,89,73,Y,N,N,850,5616,1530,334,30,198,630.0,1061.0,143.0,60.0,41.0,59.0,779,721,4.44,4,47,1552,171,563,1037,110,146,0.982
1998,COL,W,4,162,77,85,N,N,N,826,5632,1640,333,36,183,469.0,949.0,67.0,47.0,37.0,41.0,855,794,4.99,5,36,1583,174,562,951,102,193,0.9840000000000001
1998,DET,C,5,162,65,97,N,N,N,722,5664,1494,306,29,165,455.0,1070.0,122.0,62.0,62.0,45.0,863,792,4.93,4,32,1551,185,595,947,115,164,0.982
1998,FLO,E,5,162,54,108,N,N,N,667,5558,1381,277,36,114,525.0,1120.0,115.0,57.0,45.0,29.0,923,834,5.18,3,24,1617,182,715,1016,129,177,0.9790000000000001
1998,HOU,C,1,162,102,60,Y,N,N,874,5641,1578,326,28,166,621.0,1122.0,155.0,51.0,72.0,49.0,620,572,3.5,11,44,1435,147,465,1187,108,144,0.983
1998,KCA,C,3,161,72,89,N,N,N,714,5546,1459,274,40,134,475.0,984.0,135.0,50.0,60.0,65.0,899,822,5.15,5,46,1590,196,568,999,125,172,0.98
1998,LAN,W,3,162,83,79,N,N,N,669,5459,1374,209,27,159,447.0,1056.0,137.0,53.0,36.0,43.0,678,612,3.81,10,47,1332,135,587,1178,134,154,0.978
1998,MIL,C,5,162,74,88,N,N,N,707,5541,1439,266,17,152,532.0,1039.0,81.0,59.0,66.0,32.0,812,746,4.63,2,39,1538,188,550,1063,110,192,0.982
1998,MIN,C,4,162,70,92,N,N,N,734,5641,1499,285,32,115,506.0,915.0,112.0,54.0,45.0,52.0,818,764,4.75,8,42,1622,180,457,952,108,135,0.982
1998,MON,E,4,162,65,97,N,N,N,644,5418,1348,280,32,147,439.0,1058.0,91.0,46.0,60.0,37.0,783,695,4.38,5,39,1448,156,533,1017,155,127,0.975
1998,NYA,E,1,162,114,48,Y,Y,Y,965,5643,1625,290,31,207,653.0,1025.0,153.0,63.0,57.0,59.0,656,619,3.82,16,48,1357,156,466,1080,98,146,0.9840000000000001
1998,NYN,E,2,162,88,74,N,N,N,706,5510,1425,289,24,136,572.0,1049.0,62.0,46.0,37.0,48.0,645,609,3.76,16,46,1381,152,532,1129,101,151,0.9840000000000001
1998,OAK,W,4,162,74,88,N,N,N,804,5490,1413,295,13,149,633.0,1122.0,131.0,47.0,55.0,46.0,866,766,4.81,4,39,1555,179,529,922,141,155,0.977
1998,PHI,E,3,162,75,87,N,N,N,713,5617,1482,286,36,126,508.0,1080.0,97.0,45.0,45.0,65.0,808,754,4.64,10,32,1476,188,544,1176,110,131,0.982
1998,PIT,C,6,163,69,93,N,N,N,650,5493,1395,271,35,107,393.0,1060.0,159.0,51.0,91.0,56.0,718,629,3.91,10,41,1433,147,530,1112,140,161,0.977
1998,SDN,W,1,162,98,64,Y,Y,N,749,5490,1390,292,30,167,604.0,1072.0,79.0,37.0,48.0,45.0,635,587,3.63,11,59,1384,139,501,1217,104,155,0.983
1998,SEA,W,3,161,76,85,N,N,N,859,5628,1553,321,28,234,558.0,1081.0,115.0,39.0,57.0,48.0,855,781,4.93,7,31,1530,196,528,1156,125,139,0.9790000000000001
1998,SFN,W,2,163,89,74,N,N,N,845,5628,1540,292,26,161,678.0,1040.0,102.0,51.0,44.0,53.0,739,686,4.18,6,44,1457,171,562,1089,101,157,0.9840000000000001
1998,SLN,C,3,163,83,79,N,N,N,810,5593,1444,292,30,223,676.0,1179.0,133.0,41.0,42.0,34.0,782,703,4.31,10,44,1513,151,558,972,142,160,0.978
1998,TBA,E,5,162,63,99,N,N,N,620,5555,1450,267,43,111,473.0,1107.0,120.0,73.0,37.0,38.0,751,698,4.35,7,28,1425,171,643,1008,94,178,0.985
1998,TEX,W,1,162,88,74,Y,N,N,940,5672,1637,314,32,201,595.0,1045.0,82.0,47.0,39.0,54.0,871,794,4.99,8,46,1624,164,519,994,121,140,0.98
1998,TOR,E,3,163,88,74,N,N,N,816,5580,1482,316,19,221,564.0,1132.0,184.0,81.0,87.0,49.0,768,697,4.28,11,47,1443,169,587,1154,125,131,0.9790000000000001
1999,ANA,W,4,162,70,92,N,N,N,711,5494,1404,248,22,158,511.0,1022.0,71.0,45.0,43.0,42.0,826,762,4.79,7,37,1472,177,624,877,106,156,0.983
1999,ARI,W,1,162,100,62,Y,N,N,908,5658,1566,289,46,216,588.0,1045.0,137.0,39.0,48.0,60.0,676,615,3.77,9,42,1387,176,543,1198,104,132,0.983
1999,ATL,E,1,162,103,59,Y,Y,N,840,5569,1481,309,23,197,608.0,962.0,148.0,66.0,53.0,47.0,661,593,3.63,9,45,1398,142,507,1197,111,127,0.982
1999,BAL,E,4,162,78,84,N,N,N,851,5637,1572,299,21,203,615.0,890.0,107.0,46.0,61.0,55.0,815,760,4.77,11,33,1468,198,647,982,89,191,0.986
1999,BOS,E,2,162,94,68,N,N,N,836,5579,1551,334,42,176,597.0,928.0,67.0,39.0,55.0,56.0,718,638,4.0,12,50,1396,160,469,1131,127,132,0.9790000000000001
1999,CHA,C,2,162,75,86,N,N,N,777,5644,1563,298,37,162,499.0,810.0,110.0,50.0,34.0,45.0,870,786,4.92,3,39,1608,210,596,968,136,149,0.977
1999,CHN,C,6,162,67,95,N,N,N,747,5482,1411,255,35,189,571.0,1170.0,60.0,44.0,39.0,44.0,920,837,5.27,6,32,1619,221,529,980,139,135,0.977
1999,CIN,C,2,163,96,67,N,N,N,865,5649,1536,312,37,209,569.0,1125.0,164.0,54.0,45.0,44.0,711,647,3.98,11,55,1309,190,636,1081,105,139,0.983
1999,CLE,C,1,162,97,65,Y,N,N,1009,5634,1629,309,32,209,743.0,1099.0,147.0,50.0,55.0,67.0,860,788,4.89,6,46,1503,197,634,1120,106,154,0.983
1999,COL,W,5,162,72,90,N,N,N,906,5717,1644,305,39,223,508.0,863.0,70.0,43.0,43.0,46.0,1028,955,6.01,2,33,1700,237,737,1032,118,189,0.981
1999,DET,C,3,161,69,92,N,N,N,747,5481,1433,289,34,212,458.0,1049.0,108.0,70.0,82.0,39.0,882,817,5.17,6,33,1528,209,583,976,106,156,0.982
1999,FLO,E,5,162,64,98,N,N,N,691,5578,1465,266,44,128,479.0,1145.0,92.0,46.0,59.0,56.0,852,781,4.9,5,33,1560,171,655,943,127,150,0.9790000000000001
1999,HOU,C,1,162,97,65,Y,N,N,823,5485,1463,293,23,168,728.0,1138.0,166.0,75.0,52.0,58.0,675,620,3.83,8,48,1485,128,478,1204,106,175,0.983
1999,KCA,C,4,161,64,97,N,N,N,856,5624,1584,294,52,151,535.0,932.0,127.0,39.0,64.0,56.0,921,844,5.35,3,29,1607,202,643,831,125,188,0.98
1999,LAN,W,3,162,77,85,N,N,N,793,5567,1480,253,23,187,594.0,1030.0,167.0,68.0,52.0,51.0,787,718,4.45,6,37,1438,192,594,1077,137,137,0.978
1999,MIL,C,5,161,74,87,N,N,N,815,5582,1524,299,30,165,658.0,1065.0,81.0,33.0,55.0,51.0,886,813,5.07,5,40,1618,213,616,987,127,146,0.9790000000000001
1999,MIN,C,5,161,63,97,N,N,N,686,5495,1450,285,30,105,500.0,978.0,118.0,60.0,49.0,56.0,845,791,5.0,8,34,1591,208,487,927,92,150,0.985
1999,MON,E,4,162,68,94,N,N,N,718,5559,1473,320,47,163,438.0,939.0,70.0,51.0,53.0,28.0,853,748,4.69,4,44,1505,152,572,1043,160,125,0.9740000000000001
1999,NYA,E,1,162,98,64,Y,Y,Y,900,5568,1568,302,36,193,718.0,978.0,104.0,57.0,55.0,53.0,731,661,4.13,10,50,1402,158,581,1111,111,132,0.982
1999,NYN,E,2,163,97,66,N,N,N,853,5572,1553,297,14,181,717.0,994.0,150.0,61.0,48.0,54.0,711,691,4.27,7,49,1372,167,617,1172,68,147,0.9890000000000001
1999,OAK,W,2,162,87,75,N,N,N,893,5519,1430,287,20,235,770.0,1129.0,70.0,37.0,71.0,41.0,846,750,4.69,5,48,1537,160,569,967,122,166,0.98
1999,PHI,E,3,162,77,85,N,N,N,841,5598,1539,302,44,161,631.0,1081.0,125.0,35.0,46.0,41.0,846,787,4.92,6,32,1494,212,627,1030,100,144,0.983
1999,PIT,C,3,161,78,83,N,N,N,775,5468,1417,282,40,171,573.0,1197.0,112.0,44.0,60.0,45.0,782,689,4.33,3,34,1444,160,633,1083,147,179,0.976
1999,SDN,W,4,162,74,88,N,N,N,710,5394,1360,256,22,153,631.0,1169.0,174.0,67.0,35.0,40.0,781,705,4.47,6,43,1454,193,529,1078,129,151,0.9790000000000001
1999,SEA,W,3,162,79,83,N,N,N,859,5572,1499,263,21,244,610.0,1095.0,130.0,45.0,42.0,48.0,905,834,5.24,6,40,1613,191,684,980,113,182,0.981
1999,SFN,W,2,162,86,76,N,N,N,872,5563,1507,307,18,188,696.0,1028.0,109.0,56.0,60.0,42.0,831,762,4.71,3,42,1486,194,655,1076,105,155,0.983
1999,SLN,C,4,161,75,86,N,N,N,809,5570,1461,274,27,194,613.0,1202.0,134.0,48.0,51.0,44.0,838,761,4.74,3,38,1519,161,667,1025,132,163,0.978
1999,TBA,E,5,162,69,93,N,N,N,772,5586,1531,272,29,145,544.0,1042.0,73.0,49.0,64.0,48.0,913,805,5.06,5,45,1606,172,695,1055,135,198,0.978
1999,TEX,W,1,162,95,67,Y,N,N,945,5651,1653,304,29,230,611.0,937.0,111.0,54.0,29.0,62.0,859,809,5.07,9,47,1626,186,509,979,119,169,0.981
1999,TOR,E,3,162,84,78,N,N,N,883,5642,1580,337,14,212,578.0,1077.0,119.0,48.0,76.0,45.0,862,787,4.92,9,39,1582,191,575,1009,106,165,0.983
2000,ANA,W,3,162,82,80,N,N,N,864,5628,1574,309,34,236,608.0,1024.0,93.0,52.0,47.0,43.0,869,805,5.0,3,46,1534,228,662,846,134,182,0.978
2000,ARI,W,3,162,85,77,N,N,N,792,5527,1466,282,44,179,535.0,975.0,97.0,44.0,59.0,58.0,754,698,4.35,8,38,1441,190,500,1220,107,138,0.982
2000,ATL,E,1,162,95,67,Y,N,N,810,5489,1490,274,26,179,595.0,1010.0,148.0,56.0,59.0,45.0,714,648,4.05,9,53,1428,165,484,1093,129,138,0.9790000000000001
2000,BAL,E,4,162,74,88,N,N,N,794,5549,1508,310,22,184,558.0,900.0,126.0,65.0,49.0,54.0,913,855,5.37,6,33,1547,202,665,1017,116,151,0.981
2000,BOS,E,2,162,85,77,N,N,N,792,5630,1503,316,32,167,611.0,1019.0,43.0,30.0,42.0,48.0,745,683,4.23,12,46,1433,173,498,1121,109,120,0.982
2000,CHA,C,1,162,95,67,Y,N,N,978,5646,1615,325,33,216,591.0,960.0,119.0,42.0,53.0,61.0,839,751,4.66,7,43,1509,195,614,1037,133,190,0.978
2000,CHN,C,6,162,65,97,N,N,N,764,5577,1426,272,23,183,632.0,1120.0,93.0,37.0,54.0,45.0,904,849,5.25,5,39,1505,231,658,1143,100,139,0.983
2000,CIN,C,2,163,85,77,N,N,N,825,5635,1545,302,36,200,559.0,995.0,100.0,38.0,64.0,58.0,765,700,4.33,7,42,1446,190,659,1015,111,156,0.982
2000,CLE,C,2,162,90,72,N,N,N,950,5683,1639,310,30,221,685.0,1057.0,113.0,34.0,51.0,52.0,816,775,4.84,5,34,1511,173,666,1213,72,147,0.988
2000,COL,W,4,162,82,80,N,N,N,968,5660,1664,320,53,161,601.0,907.0,131.0,61.0,42.0,75.0,897,835,5.26,2,33,1568,221,588,1001,94,176,0.985
2000,DET,C,3,162,79,83,N,N,N,823,5644,1553,307,41,177,562.0,982.0,83.0,38.0,43.0,49.0,827,755,4.71,6,44,1583,177,496,978,105,171,0.983
2000,FLO,E,3,161,79,82,N,N,N,731,5509,1441,274,29,160,540.0,1184.0,168.0,55.0,60.0,51.0,797,729,4.59,4,48,1477,169,650,1051,125,144,0.98
2000,HOU,C,4,162,72,90,N,N,N,938,5570,1547,289,36,249,673.0,1129.0,114.0,52.0,83.0,61.0,944,865,5.42,2,30,1596,234,598,1064,133,149,0.978
2000,KCA,C,4,162,77,85,N,N,N,879,5709,1644,281,27,150,511.0,840.0,121.0,35.0,48.0,70.0,930,876,5.48,6,29,1585,239,693,927,102,185,0.983
2000,LAN,W,2,162,86,76,N,N,N,798,5481,1408,265,28,211,668.0,1083.0,95.0,42.0,51.0,46.0,729,659,4.1,11,36,1379,176,600,1154,135,151,0.978
2000,MIL,C,3,163,73,89,N,N,N,740,5563,1366,297,25,177,620.0,1245.0,72.0,44.0,61.0,49.0,826,755,4.63,7,29,1501,174,728,967,118,187,0.981
2000,MIN,C,5,162,69,93,N,N,N,748,5615,1516,325,49,116,556.0,1021.0,90.0,45.0,35.0,51.0,880,819,5.14,4,35,1634,212,516,1042,102,155,0.983
2000,MON,E,4,162,67,95,N,N,N,738,5535,1475,310,35,178,476.0,1048.0,58.0,48.0,29.0,34.0,902,812,5.13,7,39,1575,181,579,1011,132,151,0.978
2000,NYA,E,1,161,87,74,Y,Y,Y,871,5556,1541,294,25,205,631.0,1007.0,99.0,48.0,57.0,50.0,814,753,4.76,6,40,1458,177,577,1040,109,132,0.981
2000,NYN,E,2,162,94,68,N,Y,N,807,5486,1445,281,20,198,675.0,1037.0,66.0,46.0,45.0,51.0,738,670,4.16,10,49,1398,164,574,1164,118,121,0.98
2000,OAK,W,1,161,91,70,Y,N,N,947,5560,1501,281,23,239,750.0,1159.0,40.0,15.0,52.0,44.0,813,730,4.58,11,43,1535,158,615,963,134,164,0.978
2000,PHI,E,5,162,65,97,N,N,N,708,5511,1386,304,40,144,611.0,1117.0,102.0,30.0,44.0,37.0,830,763,4.77,6,34,1458,201,640,1123,100,136,0.983
2000,PIT,C,5,162,69,93,N,N,N,793,5643,1506,320,31,168,564.0,1032.0,86.0,40.0,66.0,37.0,888,795,4.94,7,27,1554,163,711,1070,132,169,0.9790000000000001
2000,SDN,W,5,162,76,86,N,N,N,752,5560,1413,279,37,157,602.0,1177.0,131.0,53.0,46.0,43.0,815,733,4.52,5,46,1443,191,649,1071,141,155,0.977
2000,SEA,W,2,162,91,71,N,N,N,907,5497,1481,300,26,198,775.0,1073.0,122.0,56.0,48.0,61.0,780,720,4.49,10,44,1442,167,634,998,99,176,0.9840000000000001
2000,SFN,W,1,162,97,65,Y,N,N,925,5519,1535,304,44,226,709.0,1032.0,79.0,39.0,51.0,66.0,747,675,4.21,15,47,1452,151,623,1076,93,173,0.985
2000,SLN,C,1,162,95,67,Y,N,N,887,5478,1481,259,25,235,675.0,1253.0,87.0,51.0,84.0,53.0,771,698,4.38,7,37,1403,196,606,1100,111,148,0.981
2000,TBA,E,5,161,69,92,N,N,N,733,5505,1414,253,22,162,558.0,1022.0,90.0,46.0,51.0,40.0,842,773,4.86,8,38,1553,198,533,955,118,169,0.981
2000,TEX,W,4,162,71,91,N,N,N,848,5648,1601,330,35,173,580.0,922.0,69.0,47.0,39.0,48.0,974,876,5.52,4,39,1683,202,661,918,135,162,0.978
2000,TOR,E,3,162,83,79,N,N,N,861,5677,1562,328,21,244,526.0,1026.0,89.0,34.0,60.0,34.0,908,821,5.14,4,37,1615,195,560,978,100,176,0.9840000000000001
2001,ANA,W,3,162,75,87,N,N,N,691,5551,1447,275,26,158,494.0,1001.0,116.0,52.0,77.0,53.0,730,671,4.2,1,43,1452,168,525,947,103,142,0.983
2001,ARI,W,1,162,92,70,Y,Y,Y,818,5595,1494,284,35,208,587.0,1052.0,71.0,38.0,57.0,36.0,677,627,3.87,13,34,1352,195,461,1297,84,148,0.986
2001,ATL,E,1,162,88,74,Y,N,N,729,5498,1432,263,24,174,493.0,1039.0,85.0,46.0,45.0,52.0,643,578,3.59,13,41,1363,153,499,1133,103,133,0.983
2001,BAL,E,4,162,63,98,N,N,N,687,5472,1359,262,24,136,514.0,989.0,133.0,53.0,77.0,49.0,829,744,4.67,6,31,1504,194,528,938,125,137,0.9790000000000001
2001,BOS,E,2,161,82,79,N,N,N,772,5605,1493,316,29,198,520.0,1131.0,46.0,35.0,70.0,41.0,745,667,4.15,9,48,1412,146,544,1259,113,129,0.981
2001,CHA,C,3,162,83,79,N,N,N,798,5464,1463,300,29,214,520.0,998.0,123.0,59.0,52.0,51.0,795,725,4.55,9,51,1465,181,500,921,118,149,0.981
2001,CHN,C,3,162,88,74,N,N,N,777,5406,1409,268,32,194,577.0,1077.0,67.0,36.0,66.0,53.0,701,643,4.03,6,41,1357,164,550,1344,109,113,0.982
2001,CIN,C,5,162,66,96,N,N,N,735,5583,1464,304,22,176,468.0,1172.0,103.0,54.0,65.0,40.0,850,765,4.77,2,35,1572,198,515,943,138,136,0.978
2001,CLE,C,1,162,91,71,Y,N,N,897,5600,1559,294,37,212,577.0,1076.0,79.0,41.0,69.0,62.0,821,746,4.64,4,42,1512,148,573,1218,107,137,0.982
2001,COL,W,5,162,73,89,N,N,N,923,5690,1663,324,61,213,511.0,1027.0,132.0,54.0,61.0,50.0,906,841,5.29,8,26,1522,239,598,1058,96,167,0.9840000000000001
2001,DET,C,4,162,66,96,N,N,N,724,5537,1439,291,60,139,466.0,972.0,133.0,61.0,51.0,49.0,876,795,5.01,2,34,1624,180,553,859,131,164,0.9790000000000001
2001,FLO,E,4,162,76,86,N,N,N,742,5542,1461,325,30,166,470.0,1145.0,89.0,40.0,67.0,45.0,744,691,4.32,11,32,1397,151,617,1119,103,174,0.983
2001,HOU,C,1,162,93,69,Y,N,N,847,5528,1500,313,29,208,581.0,1119.0,64.0,49.0,89.0,56.0,769,707,4.37,6,48,1453,221,486,1228,110,138,0.982
2001,KCA,C,5,162,65,97,N,N,N,729,5643,1503,277,37,152,406.0,898.0,100.0,42.0,44.0,47.0,858,779,4.87,1,30,1537,209,576,911,117,204,0.981
2001,LAN,W,3,162,86,76,N,N,N,758,5493,1399,264,27,206,519.0,1062.0,89.0,42.0,56.0,44.0,744,685,4.25,5,46,1387,184,524,1212,116,138,0.981
2001,MIL,C,4,162,68,94,N,N,N,740,5488,1378,273,30,209,488.0,1399.0,66.0,36.0,72.0,35.0,806,740,4.64,8,28,1452,197,667,1057,103,156,0.983
2001,MIN,C,2,162,85,77,N,N,N,771,5560,1514,328,38,164,495.0,1083.0,146.0,67.0,64.0,38.0,766,722,4.51,8,45,1494,192,445,965,108,118,0.982
2001,MON,E,5,162,68,94,N,N,N,670,5379,1361,320,28,131,478.0,1071.0,101.0,51.0,60.0,45.0,812,745,4.68,11,28,1509,190,525,1103,108,139,0.982
2001,NYA,E,1,161,95,65,Y,Y,N,804,5577,1488,289,20,203,519.0,1035.0,161.0,53.0,64.0,43.0,713,649,4.02,9,57,1429,158,465,1266,109,132,0.982
2001,NYN,E,3,162,82,80,N,N,N,642,5459,1361,273,18,147,545.0,1062.0,66.0,48.0,65.0,35.0,713,654,4.07,14,48,1418,186,438,1191,101,132,0.983
2001,OAK,W,2,162,102,60,N,N,N,884,5573,1469,334,22,199,640.0,1021.0,68.0,29.0,88.0,59.0,645,583,3.59,9,44,1384,153,440,1117,125,151,0.98
2001,PHI,E,2,162,86,76,N,N,N,746,5497,1431,295,29,164,551.0,1125.0,153.0,47.0,43.0,61.0,719,667,4.15,7,47,1417,170,527,1086,91,145,0.985
2001,PIT,C,6,162,62,100,N,N,N,657,5398,1333,256,25,161,467.0,1106.0,93.0,73.0,67.0,35.0,858,794,5.05,9,36,1493,167,549,908,133,168,0.978
2001,SDN,W,4,162,79,83,N,N,N,789,5482,1379,273,26,161,678.0,1273.0,129.0,44.0,41.0,48.0,812,724,4.52,6,46,1519,219,476,1088,145,127,0.976
2001,SEA,W,1,162,116,46,Y,N,N,927,5680,1637,310,38,169,614.0,989.0,174.0,42.0,62.0,70.0,627,576,3.54,14,56,1293,160,465,1051,83,137,0.986
2001,SFN,W,2,162,90,72,N,N,N,799,5612,1493,304,40,235,625.0,1090.0,57.0,42.0,50.0,54.0,748,680,4.18,8,47,1437,145,579,1080,118,170,0.981
2001,SLN,C,2,162,93,69,N,N,N,814,5450,1469,274,32,199,529.0,1089.0,91.0,35.0,65.0,50.0,684,627,3.93,11,38,1389,196,526,1083,110,156,0.982
2001,TBA,E,5,162,62,100,N,N,N,672,5524,1426,311,21,121,456.0,1116.0,115.0,52.0,54.0,25.0,887,781,4.94,6,30,1513,207,569,1030,139,144,0.977
2001,TEX,W,4,162,73,89,N,N,N,890,5685,1566,326,23,246,548.0,1093.0,97.0,32.0,75.0,55.0,968,913,5.71,3,37,1670,222,596,951,114,167,0.981
2001,TOR,E,3,162,80,82,N,N,N,767,5663,1489,287,36,195,470.0,1094.0,156.0,55.0,74.0,43.0,753,696,4.28,10,41,1553,165,490,1041,97,184,0.985
